season,school,wins,adjoe,adjde,barthag,efg,efgd,tor,tord,orb,drb,ftr,ftrd,two_pct,two_pctd,three_pct,three_pctd,adj_t,wab
2008,Southeast Missouri St.,0,"91.3
311","116.3
333",".0579
337","46.7
277","55.6
314","21.7
238","21.4
114","34.8
96","34.7
241","38.1
150","45.8
305","47.5
212","53.6
299","30.2
302","38.9
283","75.6
3","-7.4
329"
2019,Alabama St.,4,"93.6
328","115.0
329",".0860
336","44.2
340","52.7
248","19.1
247","20.8
39","33.3
42","34.4
331","40.7
27","38.8
298","44.4
326","54
304","29.2
334","33.2
111","67
208","-8.1
349"
2018,Northwestern St.,1,"89.3
344","108.4
233",".0975
336","47.7
292","53.6
258","23.2
351","19.3
75","31
85","28.5
199","28
293","45.4
337","48.7
228","51.5
211","29.4
326","38.7
287","68.4
163","-6.1
326"
2017,San Diego,2,"93.7
325","112.4
305",".1100
336","44.6
337","57.2
334","18.4
203","15.2
306","23.1
305","25
51","29.5
292","36.7
221","40.2
349","50.9
220","32.4
260","45.5
350","61.8
345","-4.4
256"
2016,UT Rio Grande Valley,2,"90.8
337","109.6
256",".1032
336","44.5
327","47.4
68","18.6
226","16.3
243","22.8
326","35.7
337","28.4
324","36.7
169","42.4
335","49.3
187","31.5
275","27.7
9","70
87","-5.3
290"
2015,The Citadel,3,"99.4
246","122.8
350",".0806
336","49.8
157","57.2
348","21.4
309","14
336","29
224","33.1
267","40
95","19.1
2","46.1
242","59
351","37.6
82","36.3
233","58.7
340","-5
294"
2014,Presbyterian,2,"91.1
338","112.1
296",".0846
336","49.6
165","50.9
213","20.3
282","14.1
333","21.5
347","32.6
240","30.4
326","29.6
22","51.6
77","49.6
209","29.5
319","35.8
214","67.8
68","-6.1
312"
2013,Kennesaw St.,1,"88.6
326","110.4
305",".0732
336","42.8
327","54.1
319","20.4
239","19.1
162","32.1
156","28.6
80","28.4
316","51.9
337","39.1
342","53.2
312","34.4
153","37.6
271","65.8
130","-6.7
321"
2012,Northern Arizona,0,"91.5
309","115.7
338",".0627
336","44.4
310","54.6
314","21.5
270","18
221","34.8
79","33.5
238","28.6
310","30.7
77","44.9
271","49.4
220","28.6
312","43
336","65.3
156","-6.1
321"
2011,Central Arkansas,0,"85.4
341","109.3
286",".0553
336","43
334","56
336","21.9
291","22
48","27.7
276","29.7
99","47.9
25","46.2
302","43.6
305","57.4
343","27.7
329","35.4
197","72.2
7","-8.1
341"
2010,Grambling St.,3,"91.6
311","116.3
341",".0606
336","45
296","49.8
196","21.8
274","22.6
47","31.6
194","36
289","41.4
94","61.2
347","39.4
341","49.5
231","37.5
65","33.8
146","68.2
78","-8.6
347"
2009,Alabama A&M,3,"86.5
332","109.7
294",".0615
336","46.9
256","49.1
162","22.7
289","23.5
31","28.4
269","36.1
293","45.2
34","42
268","48
172","49.2
198","29.3
302","32.5
95","71.7
18","-7.4
336"
2008,Loyola Marymount,1,"87.8
334","110.8
295",".0638
336","43.4
329","55.2
310","23.2
296","18.8
233","25.8
312","28.8
65","39.7
118","39.3
210","42.5
322","55.2
321","30.2
302","36.7
233","69.5
61","-6.9
323"
2019,UTEP,1,"83.7
352","101.9
136",".0942
335","42.3
351","49.6
130","21.3
321","17.9
161","25.1
259","25.8
95","28.1
271","34.6
233","40.7
343","46.3
61","29.7
328","36.8
252","68
163","-6.4
323"
2018,Northern Arizona,1,"88.4
349","106.7
197",".1035
335","41.9
347","55.8
312","19.4
292","19.5
64","26.3
223","26.6
121","38.5
66","35
212","44.2
330","51.2
198","24.1
350","40.6
326","67
240","-7.2
348"
2017,Howard,5,"90.6
344","108.3
246",".1135
335","43.3
346","45.4
24","20.2
287","18.4
140","33.5
48","33.2
310","43.9
28","41.1
281","43.6
333","44.7
34","28.4
336","31.2
59","69.9
106","-6.5
331"
2016,Southern Utah,1,"97.2
291","117.1
335",".1051
335","50.2
173","57
343","19
252","17.7
169","25.1
291","28.2
125","33.1
253","50.1
339","47.2
245","53.2
296","37.1
90","44.4
349","67.6
207","-7.8
347"
2015,Morgan St.,3,"93.6
314","115.6
334",".0814
335","42.5
341","52.1
264","14.7
11","18.1
188","34.3
79","31
184","37.8
136","45.2
301","41
339","51.3
275","31
283","36.1
224","65.2
124","-6.2
325"
2014,Appalachian St.,3,"88.7
346","109.0
247",".0856
335","44.2
335","50.1
187","20.2
278","19.2
104","34.4
75","31
156","54.9
11","39.6
163","44.7
300","50
221","28.2
330","33.6
133","64.2
227","-6.4
320"
2013,The Citadel,3,"97.2
251","121.2
346",".0732
335","53
47","57.1
342","21.4
276","19.1
162","31.4
173","33.7
247","43.8
50","30.7
66","50.3
87","56.1
338","39.7
30","39.4
310","65.5
150","-6.2
310"
2012,Binghamton,2,"86.3
332","109.1
289",".0636
335","46.6
255","50.3
206","23.4
320","19.9
139","28.1
262","30.9
152","34.2
203","38.1
213","44.8
278","48.9
193","34.3
172","35.3
192","65.6
145","-6.9
338"
2011,Alcorn St.,2,"84.2
343","107.6
266",".0562
335","44.4
320","45.6
51","20
205","22.2
43","23.4
326","36.8
315","51.9
11","43.4
272","41.5
331","45.2
82","37.8
63","31
61","77.1
1","-5.8
306"
2010,Alabama A&M,4,"88.5
326","111.9
324",".0633
335","40
346","48.3
144","21.9
280","26.6
6","39.7
13","40.3
337","51.3
11","41.9
237","39.5
340","48.3
193","27.8
326","32.3
103","68
86","-5.7
300"
2009,UT Rio Grande Valley,4,"93.2
291","117.9
337",".0629
335","52.2
67","51.4
234","23.9
318","21.1
118","30.6
220","33.2
212","51.2
4","38.2
210","57.7
5","49.6
210","25.5
333","36.5
243","63.1
280","-3.8
219"
2008,Maine,1,"88.2
332","111.4
299",".0639
335","45.3
310","51
213","27.2
339","17.9
270","33.5
137","36.1
290","36.4
183","30.1
58","41.1
334","46.2
91","35.1
167","40.9
317","67.7
115","-7
324"
2019,New Hampshire,2,"86.3
350","105.0
194",".0951
334","46.5
310","49.2
115","19.7
270","15.7
287","19.8
342","23.1
32","24.7
322","36.5
270","40.6
344","52
252","34.6
167","29.5
20","65.5
285","-5.9
305"
2018,Houston Baptist,1,"98.3
291","118.4
338",".1048
334","47.1
306","55.6
308","16.9
140","17.7
161","31.9
67","30.5
254","33.2
169","35
212","47.2
276","56.2
325","31.2
303","36.2
220","75.3
4","-6.4
334"
2017,Maryland Eastern Shore,7,"95.7
306","114.4
317",".1145
334","49.2
222","49.6
130","17.3
139","19.4
91","26.5
241","34.3
323","37.6
116","36.8
222","48.2
222","46.8
78","33.8
219","36.6
227","68.7
168","-4.4
257"
2016,McNeese St.,4,"100.3
239","120.7
349",".1061
334","50.1
176","54.1
302","15.5
55","17.8
165","29.7
161","33.8
316","42.8
54","40.9
254","48.5
196","51.6
258","35.3
154","39.8
312","66.8
242","-6.6
328"
2015,South Carolina St.,2,"93.2
320","114.9
330",".0828
334","47.6
236","51.4
241","20.3
271","17
237","29.3
215","33.1
267","35.9
188","41.3
259","46.4
231","52.6
305","33.6
210","32.4
84","61.1
301","-6.6
335"
2014,Alcorn St.,4,"93.0
326","114.1
317",".0869
334","45.3
312","51
216","16.8
110","19
115","28.5
248","32.9
252","51.7
18","44.2
241","47.1
226","48.1
156","26.8
340","38
292","64.8
197","-6.3
319"
2013,Mississippi Valley St.,2,"92.7
302","115.5
334",".0738
334","44.9
299","50.3
214","21
264","21.2
78","35.5
64","35
293","45.5
32","57.5
346","41.8
323","50.8
272","33.5
200","32.5
119","71.9
3","-6.5
317"
2012,Alabama A&M,2,"89.7
321","113.3
325",".0642
334","48.8
186","47.7
114","24.5
333","19.2
172","29.3
230","30.1
136","38
133","52.5
341","48.6
136","47.8
153","32.7
221","31.4
80","68.1
47","-7.6
340"
2011,Louisiana Monroe,1,"91.0
311","116.1
334",".0567
334","46
290","54.4
318","21
256","17.3
265","29.2
240","32.9
206","38.7
148","41.5
241","43
313","54.1
328","35.3
141","36.6
241","61.1
323","-6
311"
2010,Hartford,2,"85.3
336","107.6
263",".0643
334","42
335","46.3
74","17
44","18.5
229","26.8
299","33.9
235","28.8
324","47.8
303","40.1
338","44.5
59","29.9
292","33.1
126","65.1
203","-6
308"
2009,Lafayette,2,"89.9
321","113.6
321",".0637
334","43
328","55.4
326","23.2
305","23.9
25","33.3
133","35.8
285","28.2
308","30.5
56","43.8
297","54.5
327","27.9
319","38.3
282","68.9
63","-6.1
311"
2008,Alcorn St.,4,"93.3
290","117.8
337",".0641
334","48.4
225","53
273","23.1
290","20.8
142","34
117","28.3
45","48.8
12","45.8
305","46.9
227","53.6
299","34.6
185","34.3
133","67.9
107","-5.6
293"
2019,Savannah St.,6,"94.8
314","115.3
332",".0958
333","50.5
181","46.7
49","20.1
289","20.2
55","30.8
89","33.5
321","30.5
214","36.1
262","55.6
27","44.9
32","31.2
301","33.1
108","72.3
20","-4.6
254"
2018,VMI,2,"89.1
347","107.3
211",".1051
333","43.2
346","52
207","18.5
247","20.1
42","26.4
220","33.4
330","24.2
337","35.5
223","43.8
334","52.3
240","28.3
337","34.5
152","68.9
134","-5.4
300"
2017,NJIT,2,"101.6
224","121.2
347",".1162
333","51.5
136","61.6
351","19.2
247","15.6
288","33.3
52","28.2
162","24.8
337","31.6
98","48.2
222","57.6
344","37.7
86","44.8
347","64.9
309","-4
236"
2016,Southeast Missouri St.,0,"93.9
318","112.6
301",".1104
333","47.4
265","57.4
346","19.6
277","19
99","28.5
201","28.2
125","34.7
216","28.8
40","47.6
230","54.7
321","31.3
279","41.3
335","71.6
44","-6.1
316"
2015,Western Illinois,0,"90.9
333","111.4
295",".0877
333","47.8
229","54.1
317","18.9
203","15
323","18.3
350","29.5
124","27
333","31.2
78","43
319","52.2
300","38
73","38.6
299","66.4
76","-7.6
344"
2014,Jacksonville St.,0,"89.9
343","110.2
268",".0879
333","42.7
346","57.3
343","19.9
266","21.7
20","29.3
226","35.4
315","42.7
115","43.1
227","43.8
318","57.1
343","27.3
336","38.8
302","64.6
206","-6
305"
2013,Louisiana Monroe,1,"93.2
297","115.8
336",".0762
333","51.3
93","58.6
345","24.5
339","21.4
69","27.6
268","32.5
204","32.4
254","38.8
228","49.1
127","56.4
341","37.1
78","41.4
336","65.6
141","-7.4
338"
2012,Tennessee Martin,1,"94.5
284","119.3
343",".0644
333","42.4
338","54
306","20.8
252","15.7
316","36.5
44","34.4
262","39.2
114","35.7
165","42.9
320","54.9
330","27.2
329","34.2
161","65.4
153","-6
317"
2011,Western Illinois,0,"85.8
340","108.0
275",".0664
333","46.4
272","51.2
251","22.5
307","19.7
144","22
335","31.1
150","35.1
225","50.6
326","45.1
268","47.5
159","32.8
220","39.2
309","63.6
255","-7.5
337"
2010,Southern Utah,1,"88.6
325","111.3
315",".0679
333","48.3
201","52.5
281","26
346","18.5
229","28.3
266","33.3
219","33.2
271","51.8
332","46.2
229","53
311","37.5
65","34.3
162","68.4
72","-6
307"
2009,Central Connecticut,3,"92.3
298","116.5
332",".0642
333","47.1
245","54
306","20.8
206","19.5
197","35.3
85","39.2
328","31.7
260","27.6
22","49.9
115","51.3
255","25.2
335","40.1
316","64.9
206","-5.5
292"
2008,Prairie View A&M,3,"90.5
319","113.6
319",".0681
333","47.1
268","47.3
67","22.2
267","20.3
172","32.8
154","35.4
268","41.5
82","50.7
329","48.8
164","46.5
101","28.2
327","33.1
91","70.6
42","-7.6
330"
2019,Cal Poly,1,"99.0
256","119.9
348",".0990
332","45.6
326","54.3
297","13.9
18","13
347","26.5
220","30.8
275","33.3
142","42.9
326","45.6
315","53
285","30.4
319","38.6
304","69.3
103","-7.3
340"
2018,Loyola MD,2,"94.7
321","114.0
311",".1059
332","46.5
317","54.8
290","17.9
203","16.3
234","28.7
155","27.3
142","32.2
193","37.7
261","47.7
254","56.7
334","28.9
332","34.8
168","68.2
173","-5.7
313"
2017,Southern,6,"96.3
299","114.7
320",".1180
332","47.4
297","46.6
41","18.8
224","18.4
140","33.9
40","36.3
345","45.8
16","35.7
194","48.4
212","46.1
62","30.2
312","31.8
69","69.6
123","-4.6
268"
2016,Alabama A&M,4,"96.7
295","115.5
324",".1153
332","44.5
327","52.2
243","16.9
134","16.2
247","31.4
106","30.1
200","43.8
40","37.2
185","49.4
167","53
291","23
349","33.7
129","64.4
318","-7.4
341"
2015,Bethune Cookman,4,"96.0
289","116.6
338",".0969
332","46.3
282","51
225","21.5
312","20.3
75","37.3
23","35.9
317","43.3
57","39.1
227","47.7
182","50.8
255","29.3
317","34.3
147","60.4
314","-5.3
302"
2014,IUPUI,1,"98.3
278","119.2
344",".0981
332","48.5
210","57.8
346","18
172","12.6
347","23.8
334","31.7
197","30.2
330","31.3
33","49.1
147","57.3
344","31.3
277","39.3
318","63.1
272","-6.1
316"
2013,Alabama A&M,4,"89.7
322","110.9
309",".0797
332","46.9
247","46.8
92","19
158","16.9
280","31.1
181","28
61","34.2
220","39.1
232","47.5
183","44.4
66","30.5
286","35.1
193","65
176","-6.3
313"
2012,Saint Peter's,1,"85.7
336","107.2
258",".0710
332","45.7
282","54.4
311","26.1
342","22.9
38","26
300","34.4
262","30.2
285","39.2
227","45.8
244","51.2
271","30.3
284","40
308","63.5
244","-6.3
326"
2011,Texas Southern,9,"86.2
338","107.6
268",".0720
332","48.9
177","45.2
40","23.2
321","25.5
6","29.4
230","33.8
240","52.2
9","44
281","50.2
79","41.6
11","31.4
258","34.8
185","65.6
169","-1.7
117"
2010,St. Francis NY,2,"81.9
344","102.8
180",".0682
332","44.2
312","47
92","20.3
209","25.8
8","29.3
251","31.7
163","31.2
298","38
163","44.8
262","45.6
84","28.9
314","32.9
112","64.4
231","-5.6
292"
2009,Georgia Southern,1,"92.2
300","116.3
331",".0646
332","47.8
222","54.7
317","21.7
259","18.7
229","30
232","35.3
273","31.7
260","45.4
300","44.7
282","51.6
273","35.8
115","40.5
321","69
57","-8.9
342"
2008,Texas Southern,3,"86.8
335","109.0
273",".0683
332","46.7
277","48.2
99","23.1
290","22.4
71","28.5
263","37.9
324","34.2
226","34.4
115","44.7
285","48
148","33.5
219","32.4
74","69
74","-8.5
335"
2019,Northwestern St.,4,"91.2
340","109.9
281",".1044
331","49.5
217","50.3
159","24.1
349","18.9
114","29.8
120","33.6
322","35.1
100","35.6
250","48.8
211","46.7
74","34.1
184","38.2
297","69.4
96","-5.2
281"
2018,Cal Poly,2,"95.4
316","114.1
314",".1126
331","44.3
344","51.9
199","19.2
285","14
325","28.3
168","29.5
228","28.7
280","25.6
26","39.7
349","49.9
158","33.8
213","37
241","65.7
287","-5.5
305"
2017,Idaho St.,2,"98.3
277","116.6
334",".1230
331","51.6
133","55
310","17.1
127","18.2
153","23.6
296","34
320","41.8
51","32.9
131","53.1
50","51.9
252","32.7
255","39.9
311","70.5
85","-8
350"
2016,Presbyterian,3,"95.4
306","113.7
312",".1176
331","46.9
279","53
267","20.5
311","16.8
208","29.9
152","32.4
283","36.5
178","38.4
211","46.8
252","53.8
311","31.5
275","34.7
173","65.4
297","-6.1
317"
2015,Liberty,2,"96.8
277","117.4
343",".0989
331","47.7
233","56.2
341","20.5
279","18.2
178","32
137","33.4
273","43
63","45.2
301","45.6
259","51
260","35.7
141","42.9
346","66.4
76","-6
320"
2014,San Jose St.,1,"85.4
351","102.9
140",".1048
331","41.2
349","50.5
200","22.1
333","14.6
323","27.3
281","30
108","29.1
338","40.2
171","38.4
350","49.7
214","29.5
319","34.5
165","66.4
116","-5.4
283"
2013,SIU Edwardsville,2,"88.0
331","108.6
285",".0815
331","46.5
256","54.3
321","19.7
198","19.9
126","27.6
268","29.9
117","28.9
309","38.1
212","44.8
265","54.6
324","33.8
181","35.7
215","65.5
150","-5.8
294"
2012,Southern,6,"85.9
334","106.9
252",".0749
331","44.4
310","41.3
3","19.1
161","19.3
167","25.8
304","33.7
242","39.9
99","39.8
237","45.2
263","36.7
1","28.5
314","34.5
168","60.2
326","-2.8
190"
2011,Howard,2,"90.9
312","112.9
318",".0757
331","44.6
319","50.9
240","21.5
276","19.6
151","35.3
77","32.8
204","47.6
27","49.9
322","43.1
311","53.1
320","31.6
251","31.7
73","64.1
236","-6.7
330"
2010,Winston Salem St.,4,"87.5
331","109.7
298",".0692
331","45.9
274","47
92","25.2
341","19.3
175","35.9
71","36.6
303","40.2
122","36.7
140","44.6
269","48
183","32.5
233","29.8
40","65.6
184","-5.4
287"
2009,Monmouth,2,"93.2
292","117.0
335",".0681
331","44.7
313","56.5
333","21.8
265","19.8
178","34.7
96","32.9
192","36.7
168","35.1
138","45.2
269","57.4
339","29.2
303","36.6
250","67.5
100","-5.4
285"
2008,Cal St. Bakersfield,1,"92.1
303","115.2
327",".0711
331","41.6
339","56.4
323","17
31","16.8
304","33.6
133","33.5
202","34.1
230","30.4
60","43.3
305","57.6
332","25
339","36.2
211","66.1
169","-4.9
265"
2019,Stephen F. Austin,3,"95.3
309","114.3
322",".1099
330","48.6
251","52.6
245","17.1
130","20.5
42","24.4
275","35.8
345","45.4
5","37
279","48.4
226","47.5
95","32.6
249","39.5
320","68.9
120","-6.8
329"
2018,Alcorn St.,4,"97.6
300","116.4
329",".1172
330","52.5
126","48.6
83","19.4
292","15.1
294","27.1
200","27.4
145","36.4
108","42.1
317","52
110","49.2
135","35.6
150","31.8
60","70.1
92","-5.6
309"
2017,Hartford,3,"92.4
338","109.5
269",".1251
330","45.2
326","53.5
271","18.7
217","16.4
255","25.4
269","30.1
231","32.2
242","30.8
80","45.4
300","47.7
106","30
316","43.1
344","70
103","-4.4
259"
